Cl.Ord.ID,Instrument,Side,Quantity,Price
aa7575,Rose,1,230,637
aa7576,Rose,1,970,882
aa7577,Rose,2,710,163
aa7578,Rose,1,50,72
aa7579,Rose,1,920,539
aa7580,Rose,2,20,447
aa7581,Rose,1,320,707
aa7582,Rose,2,930,509
aa7583,Rose,2,360,130
aa7584,Rose,2,840,568
aa7585,Rose,1,580,553
aa7586,Rose,1,630,70
aa7587,Rose,2,270,327
aa7588,Rose,1,980,50
aa7589,Rose,2,880,928
aa7590,Rose,1,170,425
aa7591,Rose,2,720,847
aa7592,Rose,2,690,251
aa7593,Rose,2,170,165
aa7594,Rose,2,920,154
aa7595,Rose,1,860,226
aa7596,Rose,2,660,281
aa7597,Rose,1,800,260
aa7598,Rose,1,320,216
aa7599,Rose,2,780,131
aa7600,Rose,2,720,436
aa7601,Rose,1,400,855
aa7602,Rose,1,780,633
aa7603,Rose,2,790,445
aa7604,Rose,2,620,497
aa7605,Rose,2,320,907
aa7606,Rose,1,70,195
aa7607,Rose,1,860,873
aa7608,Rose,1,380,443
aa7609,Rose,2,940,87
aa7610,Rose,2,290,563
aa7611,Rose,2,50,894
aa7612,Rose,2,550,470
aa7613,Rose,2,1000,280
aa7614,Rose,1,850,127
aa7615,Rose,1,960,40
aa7616,Rose,2,480,470
aa7617,Rose,1,290,467
aa7618,Rose,2,710,137
aa7619,Rose,2,890,433
aa7620,Rose,2,580,872
aa7621,Rose,2,30,719
aa7622,Rose,2,680,660
aa7623,Rose,1,580,424
aa7624,Rose,1,150,800
aa7625,Rose,2,40,991
aa7626,Rose,2,750,707
aa7627,Rose,1,30,297
aa7628,Rose,1,330,311
aa7629,Rose,2,890,186
aa7630,Rose,1,930,645
aa7631,Rose,1,910,693
aa7632,Rose,2,180,159
aa7633,Rose,2,50,472
aa7634,Rose,1,640,198
aa7635,Rose,1,300,700
aa7636,Rose,1,200,493
aa7637,Rose,1,680,707
aa7638,Rose,1,760,325
aa7639,Rose,2,440,157
aa7640,Rose,2,260,300
aa7641,Rose,2,440,973
aa7642,Rose,1,100,406
aa7643,Rose,2,340,771
aa7644,Rose,1,880,36
aa7645,Rose,2,970,632
aa7646,Rose,2,290,449
aa7647,Rose,1,530,324
aa7648,Rose,1,20,798
aa7649,Rose,1,180,397
aa7650,Rose,2,770,762
aa7651,Rose,1,800,66
aa7652,Rose,1,800,464
aa7653,Rose,1,760,96
aa7654,Rose,2,760,724
aa7655,Rose,1,780,975
aa7656,Rose,2,990,980
aa7657,Rose,1,750,149
aa7658,Rose,2,900,285
aa7659,Rose,1,680,746
aa7660,Rose,2,40,795
aa7661,Rose,1,850,597
aa7662,Rose,2,280,417
aa7663,Rose,1,880,120
aa7664,Rose,2,400,861
aa7665,Rose,1,430,71
aa7666,Rose,2,10,959
aa7667,Rose,2,340,167
aa7668,Rose,2,440,928
aa7669,Rose,2,780,833
aa7670,Rose,1,640,150
aa7671,Rose,1,240,816
aa7672,Rose,1,410,362
aa7673,Rose,1,450,648
aa7674,Rose,2,880,233
aa7675,Rose,1,220,421
aa7676,Rose,2,740,78
aa7677,Rose,1,210,541
aa7678,Rose,2,700,967
aa7679,Rose,1,990,681
aa7680,Rose,2,390,78
aa7681,Rose,2,630,283
aa7682,Rose,1,40,637
aa7683,Rose,2,220,621
aa7684,Rose,1,200,104
aa7685,Rose,1,780,225
aa7686,Rose,1,350,815
aa7687,Rose,1,100,173
aa7688,Rose,1,260,813
aa7689,Rose,2,960,689
aa7690,Rose,1,170,734
aa7691,Rose,2,960,161
aa7692,Rose,2,840,265
aa7693,Rose,2,70,779
aa7694,Rose,1,590,574
aa7695,Rose,1,480,219
aa7696,Rose,1,680,578
aa7697,Rose,1,150,572
aa7698,Rose,1,900,377
aa7699,Rose,1,400,379
aa7700,Rose,2,910,852
aa7701,Rose,1,360,445
aa7702,Rose,2,930,496
aa7703,Rose,2,840,244
aa7704,Rose,2,720,725
aa7705,Rose,2,830,193
aa7706,Rose,2,520,767
aa7707,Rose,1,150,947
aa7708,Rose,1,960,382
aa7709,Rose,1,260,860
aa7710,Rose,2,150,929
aa7711,Rose,1,190,449
aa7712,Rose,1,230,724
aa7713,Rose,1,340,656
aa7714,Rose,1,750,718
aa7715,Rose,2,100,997
aa7716,Rose,1,720,140
aa7717,Rose,1,200,854
aa7718,Rose,1,600,605
aa7719,Rose,2,140,691
aa7720,Rose,1,890,90
aa7721,Rose,2,630,574
aa7722,Rose,1,410,78
aa7723,Rose,1,270,489
aa7724,Rose,1,870,831
aa7725,Rose,2,30,703
aa7726,Rose,1,170,95
aa7727,Rose,1,710,850
aa7728,Rose,1,130,305
aa7729,Rose,1,160,487
aa7730,Rose,2,70,426
aa7731,Rose,1,100,599
aa7732,Rose,2,650,760
aa7733,Rose,2,190,476
aa7734,Rose,1,930,494
aa7735,Rose,2,960,92
aa7736,Rose,2,120,840
aa7737,Rose,1,120,137
aa7738,Rose,1,530,629
aa7739,Rose,1,30,778
aa7740,Rose,1,940,196
aa7741,Rose,2,220,952
aa7742,Rose,1,720,741
aa7743,Rose,1,740,679
aa7744,Rose,1,410,847
aa7745,Rose,1,810,611
aa7746,Rose,1,70,940
aa7747,Rose,1,810,882
aa7748,Rose,2,30,949
aa7749,Rose,1,10,719
aa7750,Rose,2,90,724
aa7751,Rose,1,820,384
aa7752,Rose,2,610,276
aa7753,Rose,2,770,233
aa7754,Rose,2,410,599
aa7755,Rose,2,530,970
aa7756,Rose,1,480,875
aa7757,Rose,2,170,676
aa7758,Rose,1,390,616
aa7759,Rose,1,870,734
aa7760,Rose,1,890,770
aa7761,Rose,1,210,608
aa7762,Rose,2,590,405
aa7763,Rose,2,620,954
aa7764,Rose,2,160,791
aa7765,Rose,1,70,627
aa7766,Rose,1,950,540
aa7767,Rose,2,810,149
aa7768,Rose,2,700,225
aa7769,Rose,2,430,751
aa7770,Rose,1,210,613
aa7771,Rose,1,570,412
aa7772,Rose,1,140,176
aa7773,Rose,1,280,683
aa7774,Rose,2,300,368
aa7775,Rose,2,160,600
aa7776,Rose,2,760,731
aa7777,Rose,1,790,404
aa7778,Rose,2,700,600
aa7779,Rose,2,850,241
aa7780,Rose,1,120,84
aa7781,Rose,1,880,171
aa7782,Rose,2,540,622
aa7783,Rose,2,60,625
aa7784,Rose,1,250,41
aa7785,Rose,1,180,59
aa7786,Rose,1,720,793
aa7787,Rose,2,580,987
aa7788,Rose,1,970,117
aa7789,Rose,1,190,218
aa7790,Rose,2,610,874
aa7791,Rose,1,920,726
aa7792,Rose,2,550,376
aa7793,Rose,2,750,362
aa7794,Rose,2,540,216
aa7795,Rose,1,890,886
aa7796,Rose,1,380,150
aa7797,Rose,2,300,878
aa7798,Rose,1,610,520
aa7799,Rose,1,490,855
aa7800,Rose,1,990,782
aa7801,Rose,2,470,447
aa7802,Rose,2,250,598
aa7803,Rose,1,530,817
aa7804,Rose,2,390,666
aa7805,Rose,2,400,148
aa7806,Rose,1,830,639
aa7807,Rose,1,90,193
aa7808,Rose,2,770,414
aa7809,Rose,1,30,277
aa7810,Rose,1,630,774
aa7811,Rose,1,790,110
aa7812,Rose,1,100,274
aa7813,Rose,1,120,963
aa7814,Rose,1,510,325
aa7815,Rose,2,170,763
aa7816,Rose,1,400,149
aa7817,Rose,2,300,618
aa7818,Rose,1,900,589
aa7819,Rose,1,650,176
aa7820,Rose,1,350,473
aa7821,Rose,1,810,353
aa7822,Rose,1,210,819
aa7823,Rose,2,780,755
aa7824,Rose,2,410,788
aa7825,Rose,2,760,691
aa7826,Rose,1,180,479
aa7827,Rose,1,340,452
aa7828,Rose,1,800,563
aa7829,Rose,2,70,409
aa7830,Rose,1,780,169
aa7831,Rose,1,450,88
aa7832,Rose,2,650,429
aa7833,Rose,1,640,912
aa7834,Rose,2,250,537
aa7835,Rose,1,880,101
aa7836,Rose,2,950,151
aa7837,Rose,2,290,371
aa7838,Rose,2,300,839
aa7839,Rose,1,690,662
aa7840,Rose,2,70,868
aa7841,Rose,1,50,999
aa7842,Rose,1,940,322
aa7843,Rose,1,280,679
aa7844,Rose,2,30,836
aa7845,Rose,1,230,243
aa7846,Rose,2,720,611
aa7847,Rose,1,790,494
aa7848,Rose,2,400,719
aa7849,Rose,1,510,893
aa7850,Rose,2,510,367
aa7851,Rose,2,590,408
aa7852,Rose,1,10,335
aa7853,Rose,2,780,650
aa7854,Rose,2,70,322
aa7855,Rose,1,850,913
aa7856,Rose,1,340,999
aa7857,Rose,2,880,823
aa7858,Rose,2,390,271
aa7859,Rose,1,20,13
aa7860,Rose,2,680,449
aa7861,Rose,1,250,781
aa7862,Rose,2,970,146
aa7863,Rose,1,200,633
aa7864,Rose,2,680,949
aa7865,Rose,1,470,239
aa7866,Rose,2,780,846
aa7867,Rose,1,130,262
aa7868,Rose,2,850,132
aa7869,Rose,2,520,920
aa7870,Rose,2,880,924
aa7871,Rose,2,740,645
aa7872,Rose,2,310,322
aa7873,Rose,1,490,740
aa7874,Rose,2,410,796
aa7875,Rose,1,390,807
aa7876,Rose,2,810,643
aa7877,Rose,1,820,748
aa7878,Rose,1,140,248
aa7879,Rose,1,860,431
aa7880,Rose,1,610,64
aa7881,Rose,2,590,981
aa7882,Rose,1,630,153
aa7883,Rose,1,850,322
aa7884,Rose,1,560,93
aa7885,Rose,1,980,956
aa7886,Rose,2,260,10
aa7887,Rose,2,580,871
aa7888,Rose,2,230,294
aa7889,Rose,1,640,488
aa7890,Rose,1,170,8
aa7891,Rose,1,440,632
aa7892,Rose,2,740,940
aa7893,Rose,2,710,989
aa7894,Rose,1,540,232
aa7895,Rose,1,130,151
aa7896,Rose,1,880,99
aa7897,Rose,1,710,530
aa7898,Rose,1,50,735
aa7899,Rose,1,70,496
aa7900,Rose,1,30,284
aa7901,Rose,1,60,255
aa7902,Rose,1,700,74
aa7903,Rose,1,110,173
aa7904,Rose,1,670,774
aa7905,Rose,1,950,214
aa7906,Rose,1,570,927
aa7907,Rose,2,570,449
aa7908,Rose,1,390,945
aa7909,Rose,2,1000,454
aa7910,Rose,1,780,41
aa7911,Rose,2,460,800
aa7912,Rose,1,850,63
aa7913,Rose,2,920,791
aa7914,Rose,1,20,642
aa7915,Rose,1,330,783
aa7916,Rose,1,50,666
aa7917,Rose,2,370,676
aa7918,Rose,1,60,672
aa7919,Rose,1,340,295
aa7920,Rose,2,130,879
aa7921,Rose,2,490,63
aa7922,Rose,2,140,30
aa7923,Rose,2,820,187
aa7924,Rose,2,810,257
aa7925,Rose,1,110,418
aa7926,Rose,2,670,962
aa7927,Rose,1,750,99
aa7928,Rose,1,970,193
aa7929,Rose,2,360,852
aa7930,Rose,2,980,558
aa7931,Rose,1,540,619
aa7932,Rose,2,400,647
aa7933,Rose,1,70,959
aa7934,Rose,2,920,881
aa7935,Rose,2,500,222
aa7936,Rose,2,300,316
aa7937,Rose,1,160,586
aa7938,Rose,2,770,588
aa7939,Rose,1,570,257
aa7940,Rose,1,590,927
aa7941,Rose,1,110,101
aa7942,Rose,2,150,928
aa7943,Rose,1,770,524
aa7944,Rose,2,300,386
aa7945,Rose,2,450,325
aa7946,Rose,1,180,999
aa7947,Rose,1,410,23
aa7948,Rose,1,1000,300
aa7949,Rose,1,460,143
aa7950,Rose,1,320,686
aa7951,Rose,2,660,176
aa7952,Rose,2,1000,358
aa7953,Rose,2,550,721
aa7954,Rose,2,420,601
aa7955,Rose,1,270,246
aa7956,Rose,2,790,401
aa7957,Rose,1,340,187
aa7958,Rose,2,310,640
aa7959,Rose,1,880,402
aa7960,Rose,1,30,775
aa7961,Rose,2,640,122
aa7962,Rose,2,550,889
aa7963,Rose,1,740,142
aa7964,Rose,1,880,588
aa7965,Rose,2,130,750
aa7966,Rose,1,600,942
aa7967,Rose,2,970,809
aa7968,Rose,2,830,334
aa7969,Rose,2,880,527
aa7970,Rose,1,840,761
aa7971,Rose,2,30,869
aa7972,Rose,2,650,342
aa7973,Rose,1,260,296
aa7974,Rose,2,780,13
aa7975,Rose,1,40,440
aa7976,Rose,2,690,222
aa7977,Rose,2,950,262
aa7978,Rose,1,690,831
aa7979,Rose,1,250,598
aa7980,Rose,2,450,984
aa7981,Rose,2,680,982
aa7982,Rose,1,880,399
aa7983,Rose,1,480,331
aa7984,Rose,1,490,971
aa7985,Rose,1,910,770
aa7986,Rose,2,710,237
aa7987,Rose,1,840,656
aa7988,Rose,2,580,179
aa7989,Rose,2,200,18
aa7990,Rose,1,590,201
aa7991,Rose,1,40,418
aa7992,Rose,2,460,458
aa7993,Rose,2,910,746
aa7994,Rose,1,300,793
aa7995,Rose,1,420,343
aa7996,Rose,1,890,316
aa7997,Rose,1,740,629
aa7998,Rose,2,410,989
aa7999,Rose,2,90,876
aa8000,Rose,2,640,491
aa8001,Rose,1,230,853
aa8002,Rose,2,530,647
aa8003,Rose,1,730,898
aa8004,Rose,1,620,331
aa8005,Rose,2,330,939
aa8006,Rose,1,80,630
aa8007,Rose,2,150,51
aa8008,Rose,1,440,761
aa8009,Rose,2,180,911
aa8010,Rose,1,190,190
aa8011,Rose,2,520,185
aa8012,Rose,1,1000,182
aa8013,Rose,1,960,625
aa8014,Rose,1,610,742
aa8015,Rose,1,610,545
aa8016,Rose,1,620,213
aa8017,Rose,1,170,151
aa8018,Rose,2,170,724
aa8019,Rose,2,180,226
aa8020,Rose,2,470,401
aa8021,Rose,1,30,201
aa8022,Rose,1,330,161
aa8023,Rose,1,650,649
aa8024,Rose,1,390,871
aa8025,Rose,2,180,445
aa8026,Rose,2,660,464
aa8027,Rose,2,30,925
aa8028,Rose,1,580,298
aa8029,Rose,1,280,889
aa8030,Rose,2,160,151
aa8031,Rose,2,520,304
aa8032,Rose,2,510,615
aa8033,Rose,2,830,488
aa8034,Rose,1,800,390
aa8035,Rose,1,810,189
aa8036,Rose,2,610,255
aa8037,Rose,1,90,924
aa8038,Rose,2,400,18
aa8039,Rose,2,130,934
aa8040,Rose,2,130,264
aa8041,Rose,2,840,616
aa8042,Rose,2,870,837
aa8043,Rose,1,530,242
aa8044,Rose,2,750,821
aa8045,Rose,1,50,58
aa8046,Rose,2,350,309
aa8047,Rose,2,850,495
aa8048,Rose,2,730,4
aa8049,Rose,1,690,820
aa8050,Rose,2,30,956
aa8051,Rose,1,380,164
aa8052,Rose,2,910,476
aa8053,Rose,2,750,636
aa8054,Rose,2,460,238
aa8055,Rose,2,800,646
aa8056,Rose,1,530,169
aa8057,Rose,1,380,112
aa8058,Rose,2,370,745
aa8059,Rose,2,970,125
aa8060,Rose,1,390,516
aa8061,Rose,1,380,51
aa8062,Rose,2,390,913
aa8063,Rose,1,1000,292
aa8064,Rose,2,160,664
aa8065,Rose,1,90,886
aa8066,Rose,2,970,32
aa8067,Rose,2,190,262
aa8068,Rose,1,270,126
aa8069,Rose,1,720,169
aa8070,Rose,1,530,655
aa8071,Rose,2,470,278
aa8072,Rose,2,650,627
aa8073,Rose,1,10,303
aa8074,Rose,1,960,674
aa8075,Rose,2,640,251
aa8076,Rose,1,250,818
aa8077,Rose,2,450,564
aa8078,Rose,1,500,874
aa8079,Rose,2,850,810
aa8080,Rose,2,570,881
aa8081,Rose,1,340,707
aa8082,Rose,2,370,426
aa8083,Rose,2,670,518
aa8084,Rose,1,50,402
aa8085,Rose,1,10,810
aa8086,Rose,1,690,96
aa8087,Rose,1,120,549
aa8088,Rose,2,360,698
aa8089,Rose,1,10,115
aa8090,Rose,1,90,305
aa8091,Rose,1,490,707
aa8092,Rose,2,900,713
aa8093,Rose,1,420,205
aa8094,Rose,1,870,812
aa8095,Rose,2,910,335
aa8096,Rose,1,20,779
aa8097,Rose,2,80,212
aa8098,Rose,2,430,484
aa8099,Rose,1,880,106
aa8100,Rose,2,530,228
aa8101,Rose,2,330,157
aa8102,Rose,1,260,992
aa8103,Rose,2,880,166
aa8104,Rose,1,240,416
aa8105,Rose,2,340,841
aa8106,Rose,2,790,608
aa8107,Rose,1,270,863
aa8108,Rose,1,20,658
aa8109,Rose,2,10,985
aa8110,Rose,1,640,477
aa8111,Rose,2,900,895
aa8112,Rose,2,90,236
aa8113,Rose,2,30,838
aa8114,Rose,2,970,254
aa8115,Rose,1,210,894
aa8116,Rose,1,690,74
aa8117,Rose,2,50,707
aa8118,Rose,2,310,308
aa8119,Rose,2,930,500
aa8120,Rose,2,860,260
aa8121,Rose,1,760,680
aa8122,Rose,2,520,149
aa8123,Rose,1,790,774
aa8124,Rose,1,950,456
aa8125,Rose,1,70,387
aa8126,Rose,1,880,218
aa8127,Rose,1,210,892
aa8128,Rose,1,40,639
aa8129,Rose,2,630,184
aa8130,Rose,1,450,661
aa8131,Rose,1,920,152
aa8132,Rose,1,910,464
aa8133,Rose,2,160,536
aa8134,Rose,2,400,528
aa8135,Rose,1,180,672
aa8136,Rose,2,960,673
aa8137,Rose,2,340,94
aa8138,Rose,2,60,870
aa8139,Rose,2,360,721
aa8140,Rose,2,950,829
aa8141,Rose,1,860,734
aa8142,Rose,2,930,801
aa8143,Rose,1,570,439
aa8144,Rose,2,160,793
aa8145,Rose,2,430,265
aa8146,Rose,1,740,758
aa8147,Rose,1,780,828
aa8148,Rose,2,390,5
aa8149,Rose,2,720,712
aa8150,Rose,2,170,900
aa8151,Rose,2,80,478
aa8152,Rose,2,150,646
aa8153,Rose,2,120,180
aa8154,Rose,1,200,448
aa8155,Rose,1,760,69
aa8156,Rose,1,30,567
aa8157,Rose,1,250,377
aa8158,Rose,1,500,904
aa8159,Rose,2,270,683
aa8160,Rose,2,730,376
aa8161,Rose,1,540,884
aa8162,Rose,1,440,288
aa8163,Rose,1,380,441
aa8164,Rose,1,840,284
aa8165,Rose,2,60,643
aa8166,Rose,1,740,519
aa8167,Rose,1,850,800
aa8168,Rose,1,140,896
aa8169,Rose,1,380,217
aa8170,Rose,2,710,89
aa8171,Rose,2,990,445
aa8172,Rose,2,800,19
aa8173,Rose,2,530,401
aa8174,Rose,2,590,577
aa8175,Rose,2,970,210
aa8176,Rose,1,960,700
aa8177,Rose,1,320,524
aa8178,Rose,1,430,293
aa8179,Rose,2,140,205
aa8180,Rose,2,120,754
aa8181,Rose,1,10,457
aa8182,Rose,1,720,163
aa8183,Rose,1,410,505
aa8184,Rose,2,220,74
aa8185,Rose,2,60,286
aa8186,Rose,2,220,422
aa8187,Rose,2,320,576
aa8188,Rose,1,340,823
aa8189,Rose,2,610,40
aa8190,Rose,2,550,3
aa8191,Rose,1,610,877
aa8192,Rose,2,110,619
aa8193,Rose,1,170,892
aa8194,Rose,1,390,902
aa8195,Rose,2,160,828
aa8196,Rose,1,90,783
aa8197,Rose,2,50,487
aa8198,Rose,2,370,678
aa8199,Rose,1,180,476
aa8200,Rose,1,880,444
aa8201,Rose,1,950,108
aa8202,Rose,2,830,287
aa8203,Rose,2,840,257
aa8204,Rose,1,370,590
aa8205,Rose,2,580,715
aa8206,Rose,2,770,432
aa8207,Rose,2,800,374
aa8208,Rose,1,210,69
aa8209,Rose,2,10,970
aa8210,Rose,1,200,121
aa8211,Rose,2,980,386
aa8212,Rose,2,560,874
aa8213,Rose,1,350,470
aa8214,Rose,2,260,989
aa8215,Rose,2,890,320
aa8216,Rose,1,640,992
aa8217,Rose,1,790,90
aa8218,Rose,1,430,281
aa8219,Rose,2,150,665
aa8220,Rose,1,250,587
aa8221,Rose,1,940,752
aa8222,Rose,2,410,782
aa8223,Rose,1,690,614
aa8224,Rose,1,550,537
aa8225,Rose,1,550,343
aa8226,Rose,1,270,274
aa8227,Rose,1,220,243
aa8228,Rose,1,410,29
aa8229,Rose,1,320,773
aa8230,Rose,2,180,612
aa8231,Rose,2,380,814
aa8232,Rose,1,990,949
aa8233,Rose,1,140,568
aa8234,Rose,1,700,893
aa8235,Rose,1,700,812
aa8236,Rose,2,320,677
aa8237,Rose,2,380,111
aa8238,Rose,1,290,66
aa8239,Rose,2,550,876
aa8240,Rose,2,670,66
aa8241,Rose,2,660,883
aa8242,Rose,2,860,717
aa8243,Rose,1,340,978
aa8244,Rose,1,630,199
aa8245,Rose,1,20,408
aa8246,Rose,1,420,483
aa8247,Rose,2,180,709
aa8248,Rose,1,860,741
aa8249,Rose,1,820,602
aa8250,Rose,1,350,586
aa8251,Rose,2,250,598
aa8252,Rose,1,560,920
aa8253,Rose,1,760,43
aa8254,Rose,1,870,259
aa8255,Rose,2,970,781
aa8256,Rose,1,460,753
aa8257,Rose,2,170,854
aa8258,Rose,1,960,797
aa8259,Rose,2,830,414
aa8260,Rose,2,970,446
aa8261,Rose,1,630,4
aa8262,Rose,1,160,113
aa8263,Rose,1,320,107
aa8264,Rose,1,630,444
aa8265,Rose,2,230,211
aa8266,Rose,1,30,882
aa8267,Rose,2,950,111
aa8268,Rose,1,420,655
aa8269,Rose,1,190,710
aa8270,Rose,1,490,140
aa8271,Rose,2,990,79
aa8272,Rose,1,820,442
aa8273,Rose,1,140,359
aa8274,Rose,2,580,693
aa8275,Rose,1,790,730
aa8276,Rose,1,170,891
aa8277,Rose,1,510,869
aa8278,Rose,1,160,645
aa8279,Rose,1,40,354
aa8280,Rose,2,270,583
aa8281,Rose,1,520,570
aa8282,Rose,1,320,992
aa8283,Rose,2,850,468
aa8284,Rose,2,930,317
aa8285,Rose,2,990,929
aa8286,Rose,2,140,979
aa8287,Rose,1,10,166
aa8288,Rose,2,270,520
aa8289,Rose,2,530,775
aa8290,Rose,2,910,404
aa8291,Rose,2,650,942
aa8292,Rose,1,170,166
aa8293,Rose,2,890,95
aa8294,Rose,2,890,32
aa8295,Rose,2,340,388
aa8296,Rose,1,630,440
aa8297,Rose,1,710,379
aa8298,Rose,1,60,884
aa8299,Rose,2,30,247
aa8300,Rose,1,40,241
aa8301,Rose,1,200,891
aa8302,Rose,2,300,469
aa8303,Rose,1,300,760
aa8304,Rose,2,170,187
aa8305,Rose,1,580,521
aa8306,Rose,2,150,166
aa8307,Rose,1,810,971
aa8308,Rose,2,230,907
aa8309,Rose,2,300,415
aa8310,Rose,2,270,479
aa8311,Rose,2,410,533
aa8312,Rose,1,640,122
aa8313,Rose,2,150,400
aa8314,Rose,1,150,183
aa8315,Rose,2,330,717
aa8316,Rose,2,690,442
aa8317,Rose,2,150,473
aa8318,Rose,1,870,632
aa8319,Rose,2,140,388
aa8320,Rose,2,920,552
aa8321,Rose,2,280,585
aa8322,Rose,1,370,478
aa8323,Rose,1,760,247
aa8324,Rose,2,60,695
aa8325,Rose,1,400,389
aa8326,Rose,2,220,507
aa8327,Rose,2,500,173
aa8328,Rose,2,380,39
aa8329,Rose,2,660,731
aa8330,Rose,1,140,758
aa8331,Rose,1,790,390
aa8332,Rose,1,650,274
aa8333,Rose,2,390,431
aa8334,Rose,2,670,96
aa8335,Rose,2,90,268
aa8336,Rose,1,230,119
aa8337,Rose,1,250,434
aa8338,Rose,1,70,636
aa8339,Rose,2,470,122
aa8340,Rose,1,490,317
aa8341,Rose,1,280,531
aa8342,Rose,2,300,763
aa8343,Rose,2,720,648
aa8344,Rose,2,500,218
aa8345,Rose,1,480,911
aa8346,Rose,2,180,742
aa8347,Rose,2,60,914
aa8348,Rose,1,750,736
aa8349,Rose,2,320,416
aa8350,Rose,1,370,797
aa8351,Rose,1,200,553
aa8352,Rose,1,720,157
aa8353,Rose,1,40,492
aa8354,Rose,2,510,789
aa8355,Rose,1,380,143
aa8356,Rose,2,980,567
aa8357,Rose,2,120,998
aa8358,Rose,1,60,789
aa8359,Rose,1,350,992
aa8360,Rose,1,220,945
aa8361,Rose,1,140,83
aa8362,Rose,1,270,598
aa8363,Rose,2,940,163
aa8364,Rose,1,460,220
aa8365,Rose,1,410,887
aa8366,Rose,2,360,5
aa8367,Rose,1,480,21
aa8368,Rose,2,570,774
aa8369,Rose,2,990,942
aa8370,Rose,2,650,480
aa8371,Rose,1,900,351
aa8372,Rose,2,90,797
aa8373,Rose,2,110,267
aa8374,Rose,1,550,154
aa8375,Rose,2,890,505
aa8376,Rose,1,70,280
aa8377,Rose,2,110,905
aa8378,Rose,2,340,211
aa8379,Rose,1,360,283
aa8380,Rose,2,30,958
aa8381,Rose,1,810,598
aa8382,Rose,2,840,699
aa8383,Rose,2,180,822
aa8384,Rose,1,720,681
aa8385,Rose,2,690,761
aa8386,Rose,1,320,593
aa8387,Rose,1,510,471
aa8388,Rose,1,790,959
aa8389,Rose,2,100,166
aa8390,Rose,2,990,868
aa8391,Rose,2,10,639
aa8392,Rose,2,320,201
aa8393,Rose,2,270,22
aa8394,Rose,1,660,493
aa8395,Rose,2,960,170
aa8396,Rose,2,100,738
aa8397,Rose,2,940,255
aa8398,Rose,1,390,226
aa8399,Rose,1,160,737
aa8400,Rose,2,800,323
aa8401,Rose,2,890,678
aa8402,Rose,2,650,645
aa8403,Rose,2,180,887
aa8404,Rose,2,310,662
aa8405,Rose,2,970,584
aa8406,Rose,2,130,191
aa8407,Rose,1,330,640
aa8408,Rose,2,240,945
aa8409,Rose,1,290,842
aa8410,Rose,1,960,665
aa8411,Rose,1,710,701
aa8412,Rose,1,70,33
aa8413,Rose,2,720,517
aa8414,Rose,2,810,861
aa8415,Rose,1,910,654
aa8416,Rose,1,980,812
aa8417,Rose,1,590,277
aa8418,Rose,1,710,146
aa8419,Rose,2,510,579
aa8420,Rose,1,10,530
aa8421,Rose,1,250,567
aa8422,Rose,2,180,873
aa8423,Rose,1,170,479
aa8424,Rose,1,310,261
aa8425,Rose,1,160,9
aa8426,Rose,1,640,369
aa8427,Rose,1,530,623
aa8428,Rose,2,180,359
aa8429,Rose,1,890,38
aa8430,Rose,2,40,254
aa8431,Rose,1,830,981
aa8432,Rose,1,980,356
aa8433,Rose,2,260,916
aa8434,Rose,1,190,939
aa8435,Rose,2,990,890
aa8436,Rose,1,920,147
aa8437,Rose,2,970,37
aa8438,Rose,1,360,101
aa8439,Rose,2,230,445
aa8440,Rose,1,530,351
aa8441,Rose,1,710,211
aa8442,Rose,2,220,848
aa8443,Rose,1,560,812
aa8444,Rose,1,840,409
aa8445,Rose,1,650,166
aa8446,Rose,2,560,386
aa8447,Rose,1,520,306
aa8448,Rose,2,50,229
aa8449,Rose,2,230,108
aa8450,Rose,1,150,291
aa8451,Rose,1,930,862
aa8452,Rose,1,350,224
aa8453,Rose,2,670,948
aa8454,Rose,2,660,873
aa8455,Rose,1,70,647
aa8456,Rose,1,250,797
aa8457,Rose,1,120,3
aa8458,Rose,2,720,42
aa8459,Rose,1,180,709
aa8460,Rose,2,320,517
aa8461,Rose,1,490,176
aa8462,Rose,2,630,459
aa8463,Rose,1,930,677
aa8464,Rose,1,750,114
aa8465,Rose,2,170,140
aa8466,Rose,1,360,794
aa8467,Rose,2,560,758
aa8468,Rose,2,790,579
aa8469,Rose,1,380,258
aa8470,Rose,2,330,914
aa8471,Rose,2,190,663
aa8472,Rose,1,120,985
aa8473,Rose,2,790,588
aa8474,Rose,1,290,988
aa8475,Rose,2,430,284
aa8476,Rose,1,340,493
aa8477,Rose,2,680,525
aa8478,Rose,2,110,538
aa8479,Rose,1,110,505
aa8480,Rose,2,690,66
aa8481,Rose,1,780,210
aa8482,Rose,2,500,715
aa8483,Rose,2,850,609
aa8484,Rose,2,810,770
aa8485,Rose,1,430,592
aa8486,Rose,1,70,83
aa8487,Rose,2,160,995
aa8488,Rose,2,650,482
aa8489,Rose,2,380,100
aa8490,Rose,2,790,483
aa8491,Rose,2,760,557
aa8492,Rose,2,20,687
aa8493,Rose,1,800,836
aa8494,Rose,2,230,93
aa8495,Rose,1,920,911
aa8496,Rose,2,980,50
aa8497,Rose,2,410,783
aa8498,Rose,1,240,873
aa8499,Rose,2,740,578
aa8500,Rose,1,490,704
aa8501,Rose,2,650,294
aa8502,Rose,2,370,5
aa8503,Rose,1,170,919
aa8504,Rose,1,780,340
aa8505,Rose,1,970,499
