Cl.Ord.ID,Instrument,Side,Quantity,Price
aa79788,Rose,2,520,516
aa79789,Rose,2,760,553
aa79790,Rose,1,760,672
aa79791,Rose,1,800,605
aa79792,Rose,1,200,663
aa79793,Rose,1,880,329
aa79794,Rose,1,790,490
aa79795,Rose,2,320,163
aa79796,Rose,2,540,380
aa79797,Rose,1,460,930
aa79798,Rose,1,500,137
aa79799,Rose,1,280,823
aa79800,Rose,1,90,852
aa79801,Rose,1,650,48
aa79802,Rose,2,1000,325
aa79803,Rose,2,710,786
aa79804,Rose,1,830,88
aa79805,Rose,2,240,484
aa79806,Rose,1,910,617
aa79807,Rose,2,400,232
aa79808,Rose,1,210,580
aa79809,Rose,1,230,361
aa79810,Rose,2,990,507
aa79811,Rose,1,160,980
aa79812,Rose,2,920,221
aa79813,Rose,2,560,242
aa79814,Rose,2,40,945
aa79815,Rose,1,520,547
aa79816,Rose,1,510,771
aa79817,Rose,2,740,729
aa79818,Rose,2,520,993
aa79819,Rose,1,50,143
aa79820,Rose,2,660,789
aa79821,Rose,1,420,56
aa79822,Rose,2,410,553
aa79823,Rose,1,370,290
aa79824,Rose,1,930,272
aa79825,Rose,2,260,253
aa79826,Rose,2,170,961
aa79827,Rose,2,470,468
aa79828,Rose,2,350,590
aa79829,Rose,1,360,135
aa79830,Rose,2,780,796
aa79831,Rose,1,690,697
aa79832,Rose,1,590,310
aa79833,Rose,2,790,25
aa79834,Rose,2,200,900
aa79835,Rose,2,970,417
aa79836,Rose,1,300,44
aa79837,Rose,2,430,563
aa79838,Rose,1,680,710
aa79839,Rose,1,130,785
aa79840,Rose,1,580,562
aa79841,Rose,1,200,429
aa79842,Rose,2,690,865
aa79843,Rose,1,690,730
aa79844,Rose,2,990,513
aa79845,Rose,2,930,925
aa79846,Rose,2,280,894
aa79847,Rose,1,430,923
aa79848,Rose,1,190,463
aa79849,Rose,1,680,668
aa79850,Rose,2,700,721
aa79851,Rose,2,80,51
aa79852,Rose,2,50,542
aa79853,Rose,1,820,610
aa79854,Rose,2,350,516
aa79855,Rose,1,110,464
aa79856,Rose,1,360,98
aa79857,Rose,2,970,28
aa79858,Rose,2,910,340
aa79859,Rose,1,210,260
aa79860,Rose,2,240,875
aa79861,Rose,1,750,209
aa79862,Rose,1,140,235
aa79863,Rose,1,1000,199
aa79864,Rose,1,560,377
aa79865,Rose,2,960,785
aa79866,Rose,2,920,342
aa79867,Rose,2,840,144
aa79868,Rose,1,420,927
aa79869,Rose,2,650,326
aa79870,Rose,1,520,700
aa79871,Rose,2,230,625
aa79872,Rose,1,470,908
aa79873,Rose,1,490,123
aa79874,Rose,1,430,957
aa79875,Rose,1,70,234
aa79876,Rose,1,480,467
aa79877,Rose,1,350,358
aa79878,Rose,1,830,674
aa79879,Rose,1,960,834
aa79880,Rose,1,710,86
aa79881,Rose,1,340,542
aa79882,Rose,2,530,30
aa79883,Rose,1,260,51
aa79884,Rose,2,920,57
aa79885,Rose,2,310,945
aa79886,Rose,2,980,776
aa79887,Rose,1,10,920
aa79888,Rose,1,880,550
aa79889,Rose,2,770,731
aa79890,Rose,2,980,211
aa79891,Rose,1,150,715
aa79892,Rose,1,610,321
aa79893,Rose,1,860,483
aa79894,Rose,1,990,296
aa79895,Rose,2,560,960
aa79896,Rose,2,110,219
aa79897,Rose,2,480,802
aa79898,Rose,2,500,409
aa79899,Rose,1,970,179
aa79900,Rose,2,210,347
aa79901,Rose,1,670,747
aa79902,Rose,2,270,476
aa79903,Rose,2,110,148
aa79904,Rose,1,250,873
aa79905,Rose,1,190,555
aa79906,Rose,2,930,593
aa79907,Rose,1,410,180
aa79908,Rose,1,120,14
aa79909,Rose,1,20,950
aa79910,Rose,2,650,618
aa79911,Rose,1,220,650
aa79912,Rose,2,570,339
aa79913,Rose,1,1000,341
aa79914,Rose,2,930,279
aa79915,Rose,2,40,725
aa79916,Rose,1,760,903
aa79917,Rose,2,710,238
aa79918,Rose,2,730,595
aa79919,Rose,1,680,130
aa79920,Rose,1,20,817
aa79921,Rose,1,410,299
aa79922,Rose,1,260,196
aa79923,Rose,1,730,907
aa79924,Rose,1,120,430
aa79925,Rose,2,610,25
aa79926,Rose,1,430,701
aa79927,Rose,1,640,635
aa79928,Rose,2,380,230
aa79929,Rose,2,980,446
aa79930,Rose,2,370,276
aa79931,Rose,1,350,193
aa79932,Rose,1,140,714
aa79933,Rose,2,820,386
aa79934,Rose,1,800,572
aa79935,Rose,2,990,194
aa79936,Rose,2,950,354
aa79937,Rose,1,10,11
aa79938,Rose,1,790,312
aa79939,Rose,1,410,212
aa79940,Rose,1,570,361
aa79941,Rose,1,110,645
aa79942,Rose,1,470,25
aa79943,Rose,1,200,115
aa79944,Rose,2,1000,385
aa79945,Rose,2,290,223
aa79946,Rose,1,480,983
aa79947,Rose,1,610,569
aa79948,Rose,1,590,978
aa79949,Rose,1,560,814
aa79950,Rose,1,840,575
aa79951,Rose,2,70,854
aa79952,Rose,1,70,740
aa79953,Rose,1,180,831
aa79954,Rose,1,190,304
aa79955,Rose,1,50,433
aa79956,Rose,2,710,342
aa79957,Rose,1,110,913
aa79958,Rose,1,80,685
aa79959,Rose,1,520,820
aa79960,Rose,1,260,243
aa79961,Rose,2,590,744
aa79962,Rose,1,930,872
aa79963,Rose,1,890,231
aa79964,Rose,2,590,360
aa79965,Rose,2,680,11
aa79966,Rose,1,550,73
aa79967,Rose,2,910,614
aa79968,Rose,1,400,925
aa79969,Rose,1,180,902
aa79970,Rose,2,280,35
aa79971,Rose,2,540,634
aa79972,Rose,2,890,322
aa79973,Rose,1,240,562
aa79974,Rose,2,840,303
aa79975,Rose,1,120,894
aa79976,Rose,2,950,823
aa79977,Rose,2,170,776
aa79978,Rose,1,320,270
aa79979,Rose,1,130,874
aa79980,Rose,2,130,629
aa79981,Rose,1,60,281
aa79982,Rose,1,630,876
aa79983,Rose,1,490,926
aa79984,Rose,2,720,122
aa79985,Rose,1,100,743
aa79986,Rose,2,260,564
aa79987,Rose,1,610,308
aa79988,Rose,1,250,450
aa79989,Rose,1,530,593
aa79990,Rose,2,660,45
aa79991,Rose,1,880,346
aa79992,Rose,1,50,383
aa79993,Rose,2,930,990
aa79994,Rose,2,210,725
aa79995,Rose,2,310,161
aa79996,Rose,2,550,535
aa79997,Rose,1,70,888
aa79998,Rose,2,620,58
aa79999,Rose,2,790,4
aa80000,Rose,1,970,290
aa80001,Rose,2,690,666
aa80002,Rose,1,40,436
aa80003,Rose,1,740,422
aa80004,Rose,1,590,644
aa80005,Rose,2,190,900
aa80006,Rose,2,340,650
aa80007,Rose,2,180,22
aa80008,Rose,1,450,475
aa80009,Rose,2,420,381
aa80010,Rose,2,470,361
aa80011,Rose,2,760,646
aa80012,Rose,1,440,831
aa80013,Rose,1,10,890
aa80014,Rose,2,1000,224
aa80015,Rose,1,280,524
aa80016,Rose,2,70,262
aa80017,Rose,2,720,666
aa80018,Rose,2,350,678
aa80019,Rose,2,710,844
aa80020,Rose,1,800,324
aa80021,Rose,1,380,161
aa80022,Rose,1,940,42
aa80023,Rose,2,100,32
aa80024,Rose,1,250,6
aa80025,Rose,2,390,191
aa80026,Rose,1,150,685
aa80027,Rose,1,840,832
aa80028,Rose,1,860,33
aa80029,Rose,2,120,767
aa80030,Rose,2,990,309
aa80031,Rose,2,740,198
aa80032,Rose,2,70,601
aa80033,Rose,1,150,487
aa80034,Rose,1,680,452
aa80035,Rose,1,370,312
aa80036,Rose,1,110,194
aa80037,Rose,2,640,272
aa80038,Rose,1,910,197
aa80039,Rose,2,590,283
aa80040,Rose,1,630,594
aa80041,Rose,2,90,204
aa80042,Rose,2,420,1000
aa80043,Rose,2,60,889
aa80044,Rose,1,790,558
aa80045,Rose,2,980,61
aa80046,Rose,2,380,330
aa80047,Rose,2,840,296
aa80048,Rose,1,790,990
aa80049,Rose,1,260,106
aa80050,Rose,2,860,25
aa80051,Rose,2,730,817
aa80052,Rose,1,40,826
aa80053,Rose,1,870,182
aa80054,Rose,1,650,854
aa80055,Rose,1,110,880
aa80056,Rose,2,710,530
aa80057,Rose,2,30,2
aa80058,Rose,1,920,334
aa80059,Rose,1,500,877
aa80060,Rose,2,170,352
aa80061,Rose,1,820,27
aa80062,Rose,2,770,806
aa80063,Rose,2,730,86
aa80064,Rose,2,420,762
aa80065,Rose,1,180,708
aa80066,Rose,2,570,232
aa80067,Rose,2,610,409
aa80068,Rose,2,690,295
aa80069,Rose,1,250,231
aa80070,Rose,2,290,400
aa80071,Rose,2,50,642
aa80072,Rose,1,550,692
aa80073,Rose,2,30,890
aa80074,Rose,1,110,438
aa80075,Rose,2,20,805
aa80076,Rose,1,910,712
aa80077,Rose,2,460,771
aa80078,Rose,1,160,415
aa80079,Rose,1,890,542
aa80080,Rose,2,320,260
aa80081,Rose,2,440,692
aa80082,Rose,2,800,221
aa80083,Rose,1,890,154
aa80084,Rose,1,250,736
aa80085,Rose,2,530,354
aa80086,Rose,1,290,66
aa80087,Rose,2,460,868
aa80088,Rose,2,200,554
aa80089,Rose,2,170,175
aa80090,Rose,2,540,662
aa80091,Rose,1,150,225
aa80092,Rose,1,560,133
aa80093,Rose,2,780,81
aa80094,Rose,2,60,369
aa80095,Rose,2,1000,626
aa80096,Rose,1,350,733
aa80097,Rose,1,170,336
aa80098,Rose,2,40,104
aa80099,Rose,1,670,752
aa80100,Rose,2,960,126
aa80101,Rose,2,610,938
aa80102,Rose,2,290,263
aa80103,Rose,1,470,909
aa80104,Rose,1,660,695
aa80105,Rose,1,580,952
aa80106,Rose,1,320,359
aa80107,Rose,1,550,814
aa80108,Rose,1,690,351
aa80109,Rose,2,430,525
aa80110,Rose,1,590,957
aa80111,Rose,2,390,673
aa80112,Rose,2,890,378
aa80113,Rose,1,440,871
aa80114,Rose,1,620,37
aa80115,Rose,1,80,86
aa80116,Rose,1,160,72
aa80117,Rose,2,240,959
aa80118,Rose,2,620,218
aa80119,Rose,1,200,511
aa80120,Rose,1,80,305
aa80121,Rose,1,120,157
aa80122,Rose,1,90,439
aa80123,Rose,1,10,272
aa80124,Rose,2,730,158
aa80125,Rose,1,850,331
aa80126,Rose,1,850,849
aa80127,Rose,2,20,421
aa80128,Rose,2,30,633
aa80129,Rose,2,810,119
aa80130,Rose,1,600,974
aa80131,Rose,1,410,267
aa80132,Rose,1,630,860
aa80133,Rose,1,520,126
aa80134,Rose,2,310,580
aa80135,Rose,2,260,91
aa80136,Rose,2,870,450
aa80137,Rose,1,370,494
aa80138,Rose,1,220,759
aa80139,Rose,2,150,662
aa80140,Rose,2,30,782
aa80141,Rose,1,450,76
aa80142,Rose,1,910,641
aa80143,Rose,1,770,77
aa80144,Rose,2,350,475
aa80145,Rose,1,370,488
aa80146,Rose,1,720,317
aa80147,Rose,2,390,115
aa80148,Rose,2,160,66
aa80149,Rose,1,220,133
aa80150,Rose,2,540,670
aa80151,Rose,2,680,321
aa80152,Rose,1,300,445
aa80153,Rose,1,610,307
aa80154,Rose,1,530,466
aa80155,Rose,2,160,880
aa80156,Rose,2,50,877
aa80157,Rose,2,10,792
aa80158,Rose,2,900,122
aa80159,Rose,1,940,639
aa80160,Rose,2,60,169
aa80161,Rose,2,740,441
aa80162,Rose,2,390,690
aa80163,Rose,2,310,439
aa80164,Rose,2,550,325
aa80165,Rose,1,10,749
aa80166,Rose,2,740,902
aa80167,Rose,1,910,137
aa80168,Rose,2,250,262
aa80169,Rose,1,850,678
aa80170,Rose,2,590,75
aa80171,Rose,1,970,316
aa80172,Rose,1,80,576
aa80173,Rose,2,890,276
aa80174,Rose,1,960,850
aa80175,Rose,2,430,244
aa80176,Rose,2,390,334
aa80177,Rose,2,930,997
aa80178,Rose,1,700,586
aa80179,Rose,2,610,350
aa80180,Rose,1,50,890
aa80181,Rose,1,490,374
aa80182,Rose,1,350,877
aa80183,Rose,1,120,279
aa80184,Rose,2,120,165
aa80185,Rose,2,590,629
aa80186,Rose,1,10,635
aa80187,Rose,1,1000,912
aa80188,Rose,2,140,992
aa80189,Rose,2,320,731
aa80190,Rose,1,80,667
aa80191,Rose,1,560,291
aa80192,Rose,2,70,810
aa80193,Rose,1,550,36
aa80194,Rose,1,600,854
aa80195,Rose,1,860,250
aa80196,Rose,1,500,44
aa80197,Rose,2,900,835
aa80198,Rose,2,230,960
aa80199,Rose,2,60,902
aa80200,Rose,2,280,707
aa80201,Rose,2,510,26
aa80202,Rose,1,440,801
aa80203,Rose,1,360,617
aa80204,Rose,1,60,385
aa80205,Rose,1,650,895
aa80206,Rose,2,270,160
aa80207,Rose,1,80,774
aa80208,Rose,2,780,658
aa80209,Rose,1,180,715
aa80210,Rose,1,720,960
aa80211,Rose,2,30,290
aa80212,Rose,1,80,310
aa80213,Rose,1,60,333
aa80214,Rose,2,40,765
aa80215,Rose,1,250,908
aa80216,Rose,1,730,972
aa80217,Rose,1,170,520
aa80218,Rose,2,660,221
aa80219,Rose,2,530,878
aa80220,Rose,2,300,817
aa80221,Rose,1,770,504
aa80222,Rose,2,970,454
aa80223,Rose,1,750,652
aa80224,Rose,2,20,549
aa80225,Rose,2,140,789
aa80226,Rose,1,440,838
aa80227,Rose,1,180,480
aa80228,Rose,1,140,917
aa80229,Rose,1,190,38
aa80230,Rose,2,420,41
aa80231,Rose,1,330,367
aa80232,Rose,1,700,942
aa80233,Rose,1,290,565
aa80234,Rose,2,170,290
aa80235,Rose,2,350,286
aa80236,Rose,1,780,869
aa80237,Rose,1,440,812
aa80238,Rose,2,950,813
aa80239,Rose,2,50,708
aa80240,Rose,2,250,63
aa80241,Rose,1,470,780
aa80242,Rose,1,310,952
aa80243,Rose,2,840,240
aa80244,Rose,1,130,557
aa80245,Rose,2,780,603
aa80246,Rose,2,330,607
aa80247,Rose,1,690,82
aa80248,Rose,2,150,898
aa80249,Rose,2,30,346
aa80250,Rose,2,310,120
aa80251,Rose,1,660,961
aa80252,Rose,1,480,682
aa80253,Rose,2,490,822
aa80254,Rose,2,190,369
aa80255,Rose,2,80,616
aa80256,Rose,2,250,799
aa80257,Rose,1,180,794
aa80258,Rose,2,240,896
aa80259,Rose,2,820,320
aa80260,Rose,1,460,859
aa80261,Rose,1,840,998
aa80262,Rose,1,30,102
aa80263,Rose,2,310,689
aa80264,Rose,2,90,908
aa80265,Rose,2,190,919
aa80266,Rose,1,270,551
aa80267,Rose,2,800,904
aa80268,Rose,2,740,786
aa80269,Rose,2,610,779
aa80270,Rose,1,920,431
aa80271,Rose,2,910,436
aa80272,Rose,2,60,47
aa80273,Rose,2,120,869
aa80274,Rose,2,740,246
aa80275,Rose,2,440,719
aa80276,Rose,1,570,505
aa80277,Rose,1,240,376
aa80278,Rose,1,600,390
aa80279,Rose,1,90,329
aa80280,Rose,1,740,814
aa80281,Rose,1,640,558
aa80282,Rose,2,580,629
aa80283,Rose,1,820,337
aa80284,Rose,2,340,939
aa80285,Rose,2,510,677
aa80286,Rose,1,200,575
aa80287,Rose,2,870,361
aa80288,Rose,1,820,295
aa80289,Rose,1,330,760
aa80290,Rose,2,550,167
aa80291,Rose,1,860,699
aa80292,Rose,1,70,28
aa80293,Rose,1,550,613
aa80294,Rose,1,720,263
aa80295,Rose,2,110,228
aa80296,Rose,1,180,196
aa80297,Rose,1,280,901
aa80298,Rose,1,490,278
aa80299,Rose,2,40,888
aa80300,Rose,1,320,895
aa80301,Rose,2,400,572
aa80302,Rose,1,500,108
aa80303,Rose,1,520,923
aa80304,Rose,1,130,907
aa80305,Rose,2,520,388
aa80306,Rose,1,20,403
aa80307,Rose,2,110,230
aa80308,Rose,2,220,444
aa80309,Rose,2,370,633
aa80310,Rose,1,510,244
aa80311,Rose,1,780,718
aa80312,Rose,1,750,98
aa80313,Rose,1,280,918
aa80314,Rose,1,550,949
aa80315,Rose,1,780,302
aa80316,Rose,2,980,316
aa80317,Rose,2,150,990
aa80318,Rose,1,50,466
aa80319,Rose,2,10,23
aa80320,Rose,1,230,388
aa80321,Rose,2,380,56
aa80322,Rose,1,240,231
aa80323,Rose,2,120,740
aa80324,Rose,2,880,370
aa80325,Rose,2,810,582
aa80326,Rose,1,410,140
aa80327,Rose,1,120,449
aa80328,Rose,2,1000,771
aa80329,Rose,2,450,69
aa80330,Rose,2,390,151
aa80331,Rose,2,450,764
aa80332,Rose,2,410,983
aa80333,Rose,2,470,266
aa80334,Rose,2,880,758
aa80335,Rose,1,320,735
aa80336,Rose,1,810,814
aa80337,Rose,1,890,827
aa80338,Rose,1,870,392
aa80339,Rose,1,850,598
aa80340,Rose,1,800,198
aa80341,Rose,2,360,196
aa80342,Rose,2,640,391
aa80343,Rose,1,560,391
aa80344,Rose,2,590,805
aa80345,Rose,1,360,660
aa80346,Rose,2,620,620
aa80347,Rose,2,200,469
aa80348,Rose,1,710,764
aa80349,Rose,1,150,400
aa80350,Rose,1,410,15
aa80351,Rose,2,330,537
aa80352,Rose,1,930,547
aa80353,Rose,2,390,860
aa80354,Rose,2,280,428
aa80355,Rose,2,910,954
aa80356,Rose,1,870,783
aa80357,Rose,2,100,354
aa80358,Rose,1,200,163
aa80359,Rose,2,150,436
aa80360,Rose,2,860,586
aa80361,Rose,1,800,763
aa80362,Rose,2,950,195
aa80363,Rose,2,200,592
aa80364,Rose,1,960,162
aa80365,Rose,2,340,290
aa80366,Rose,2,800,986
aa80367,Rose,1,480,419
aa80368,Rose,1,400,589
aa80369,Rose,2,240,731
aa80370,Rose,2,230,463
aa80371,Rose,2,120,518
aa80372,Rose,1,170,550
aa80373,Rose,1,70,10
aa80374,Rose,2,330,56
aa80375,Rose,1,590,77
aa80376,Rose,2,20,401
aa80377,Rose,2,70,491
aa80378,Rose,2,250,966
aa80379,Rose,1,720,828
aa80380,Rose,1,580,808
aa80381,Rose,2,220,1
aa80382,Rose,2,50,511
aa80383,Rose,2,300,985
aa80384,Rose,2,670,377
aa80385,Rose,1,300,37
aa80386,Rose,2,840,439
aa80387,Rose,2,750,232
aa80388,Rose,1,990,486
aa80389,Rose,2,180,215
aa80390,Rose,2,390,290
aa80391,Rose,2,630,535
aa80392,Rose,1,290,670
aa80393,Rose,1,370,727
aa80394,Rose,2,120,24
aa80395,Rose,2,760,285
aa80396,Rose,1,980,759
aa80397,Rose,1,900,615
aa80398,Rose,2,320,685
aa80399,Rose,1,100,836
aa80400,Rose,1,90,146
aa80401,Rose,1,970,610
aa80402,Rose,2,380,82
aa80403,Rose,1,440,353
aa80404,Rose,1,680,376
aa80405,Rose,1,940,840
aa80406,Rose,1,60,222
aa80407,Rose,1,610,523
aa80408,Rose,1,750,900
aa80409,Rose,1,390,225
aa80410,Rose,2,1000,242
aa80411,Rose,2,510,252
aa80412,Rose,2,400,511
aa80413,Rose,1,150,698
aa80414,Rose,2,380,744
aa80415,Rose,2,150,893
aa80416,Rose,1,430,326
aa80417,Rose,1,180,33
aa80418,Rose,1,880,12
aa80419,Rose,1,950,351
aa80420,Rose,2,330,920
aa80421,Rose,1,240,256
aa80422,Rose,2,710,352
aa80423,Rose,2,220,307
aa80424,Rose,1,730,698
aa80425,Rose,2,930,10
aa80426,Rose,1,10,929
aa80427,Rose,1,730,334
aa80428,Rose,1,620,887
aa80429,Rose,2,410,995
aa80430,Rose,2,970,408
aa80431,Rose,1,760,807
aa80432,Rose,1,430,106
aa80433,Rose,1,350,622
aa80434,Rose,1,320,167
aa80435,Rose,1,650,467
aa80436,Rose,1,340,686
aa80437,Rose,1,730,789
aa80438,Rose,1,20,894
aa80439,Rose,2,980,201
aa80440,Rose,2,210,95
aa80441,Rose,1,100,93
aa80442,Rose,2,760,289
aa80443,Rose,2,630,324
aa80444,Rose,2,270,259
aa80445,Rose,1,500,484
aa80446,Rose,1,580,966
aa80447,Rose,2,360,946
aa80448,Rose,1,150,772
aa80449,Rose,2,160,117
aa80450,Rose,1,470,668
aa80451,Rose,1,150,242
aa80452,Rose,1,80,794
aa80453,Rose,1,450,135
aa80454,Rose,2,280,44
aa80455,Rose,2,630,960
aa80456,Rose,1,540,258
aa80457,Rose,2,100,536
aa80458,Rose,2,700,187
aa80459,Rose,2,50,671
aa80460,Rose,1,30,283
aa80461,Rose,1,860,511
aa80462,Rose,1,350,142
aa80463,Rose,1,670,952
aa80464,Rose,1,130,848
aa80465,Rose,1,710,655
aa80466,Rose,1,370,597
aa80467,Rose,2,80,765
aa80468,Rose,2,270,34
aa80469,Rose,2,360,940
aa80470,Rose,2,590,282
aa80471,Rose,2,540,568
aa80472,Rose,1,230,864
aa80473,Rose,1,30,504
aa80474,Rose,2,130,674
aa80475,Rose,1,320,782
aa80476,Rose,1,630,636
aa80477,Rose,1,650,684
aa80478,Rose,1,890,679
aa80479,Rose,2,30,702
aa80480,Rose,1,600,552
aa80481,Rose,1,850,71
aa80482,Rose,1,170,433
aa80483,Rose,1,820,26
aa80484,Rose,1,10,612
aa80485,Rose,1,670,973
aa80486,Rose,2,940,477
aa80487,Rose,2,740,627
aa80488,Rose,2,30,604
aa80489,Rose,1,480,522
aa80490,Rose,1,920,733
aa80491,Rose,1,30,888
aa80492,Rose,2,580,111
aa80493,Rose,1,850,151
aa80494,Rose,1,540,877
aa80495,Rose,2,170,288
aa80496,Rose,2,640,158
aa80497,Rose,1,140,581
aa80498,Rose,2,240,856
aa80499,Rose,2,300,766
aa80500,Rose,2,610,781
aa80501,Rose,1,870,636
aa80502,Rose,1,1000,861
aa80503,Rose,1,880,322
aa80504,Rose,2,500,256
aa80505,Rose,2,490,651
aa80506,Rose,2,390,635
aa80507,Rose,2,10,562
aa80508,Rose,2,170,673
aa80509,Rose,2,880,685
aa80510,Rose,2,250,687
aa80511,Rose,1,930,219
aa80512,Rose,1,280,894
aa80513,Rose,1,210,656
aa80514,Rose,2,600,278
aa80515,Rose,2,860,579
aa80516,Rose,2,950,676
aa80517,Rose,1,280,234
aa80518,Rose,2,420,173
aa80519,Rose,1,620,470
aa80520,Rose,2,590,937
aa80521,Rose,1,510,611
aa80522,Rose,2,840,495
aa80523,Rose,2,960,900
aa80524,Rose,1,820,903
aa80525,Rose,2,230,962
aa80526,Rose,2,90,466
aa80527,Rose,1,350,262
aa80528,Rose,2,690,965
aa80529,Rose,2,730,776
aa80530,Rose,2,10,266
aa80531,Rose,2,390,308
aa80532,Rose,1,420,521
aa80533,Rose,1,500,798
aa80534,Rose,2,600,640
aa80535,Rose,2,1000,20
aa80536,Rose,2,10,768
aa80537,Rose,2,500,821
aa80538,Rose,2,100,298
aa80539,Rose,1,110,408
aa80540,Rose,1,320,197
aa80541,Rose,2,540,348
aa80542,Rose,1,110,834
aa80543,Rose,2,730,538
aa80544,Rose,1,930,927
aa80545,Rose,2,990,284
aa80546,Rose,2,50,102
aa80547,Rose,1,720,635
aa80548,Rose,2,230,198
aa80549,Rose,2,390,995
aa80550,Rose,1,120,831
aa80551,Rose,2,730,190
aa80552,Rose,2,60,793
aa80553,Rose,2,280,104
aa80554,Rose,1,850,533
aa80555,Rose,2,150,711
aa80556,Rose,2,590,411
aa80557,Rose,1,620,667
aa80558,Rose,2,900,472
aa80559,Rose,1,50,277
aa80560,Rose,2,810,540
aa80561,Rose,2,300,239
aa80562,Rose,1,890,302
aa80563,Rose,2,280,383
aa80564,Rose,1,440,281
aa80565,Rose,1,650,547
aa80566,Rose,1,500,611
aa80567,Rose,2,540,271
aa80568,Rose,2,550,285
aa80569,Rose,1,60,283
aa80570,Rose,2,530,538
aa80571,Rose,2,690,493
aa80572,Rose,2,700,771
aa80573,Rose,1,710,368
aa80574,Rose,1,430,232
aa80575,Rose,2,110,629
aa80576,Rose,1,530,175
aa80577,Rose,1,970,550
aa80578,Rose,1,510,625
aa80579,Rose,1,390,323
aa80580,Rose,1,840,11
aa80581,Rose,1,430,167
aa80582,Rose,2,100,71
aa80583,Rose,2,530,933
aa80584,Rose,1,710,131
aa80585,Rose,2,910,522
aa80586,Rose,1,930,420
aa80587,Rose,1,310,822
aa80588,Rose,1,650,723
aa80589,Rose,1,60,555
aa80590,Rose,1,660,586
aa80591,Rose,2,740,163
aa80592,Rose,2,980,392
aa80593,Rose,2,560,554
aa80594,Rose,1,180,510
aa80595,Rose,1,80,243
aa80596,Rose,1,340,590
aa80597,Rose,1,450,645
aa80598,Rose,1,650,145
aa80599,Rose,1,820,152
aa80600,Rose,2,50,441
aa80601,Rose,1,130,837
aa80602,Rose,2,220,664
aa80603,Rose,2,360,45
aa80604,Rose,2,720,903
aa80605,Rose,1,900,619
aa80606,Rose,2,400,813
aa80607,Rose,2,850,760
aa80608,Rose,1,280,990
aa80609,Rose,2,290,412
aa80610,Rose,2,800,279
aa80611,Rose,2,690,57
aa80612,Rose,2,220,335
aa80613,Rose,1,620,662
aa80614,Rose,1,30,387
aa80615,Rose,2,370,611
aa80616,Rose,2,950,133
aa80617,Rose,2,880,928
aa80618,Rose,1,760,900
aa80619,Rose,2,280,4
aa80620,Rose,2,950,906
aa80621,Rose,1,380,265
aa80622,Rose,2,620,186
aa80623,Rose,1,260,5
aa80624,Rose,1,850,823
aa80625,Rose,1,470,178
aa80626,Rose,1,770,509
aa80627,Rose,2,460,89
aa80628,Rose,1,560,369
aa80629,Rose,1,810,20
aa80630,Rose,1,300,308
aa80631,Rose,1,70,9
aa80632,Rose,2,210,576
aa80633,Rose,2,730,445
aa80634,Rose,2,760,848
aa80635,Rose,2,640,300
aa80636,Rose,1,570,555
aa80637,Rose,2,900,991
aa80638,Rose,1,430,476
aa80639,Rose,1,140,547
aa80640,Rose,2,910,651
aa80641,Rose,2,690,620
aa80642,Rose,1,270,107
aa80643,Rose,1,710,490
aa80644,Rose,2,660,226
aa80645,Rose,2,310,397
aa80646,Rose,2,960,168
aa80647,Rose,2,530,263
aa80648,Rose,2,500,145
aa80649,Rose,1,260,953
aa80650,Rose,2,750,469
aa80651,Rose,1,180,747
aa80652,Rose,2,830,193
aa80653,Rose,2,320,851
aa80654,Rose,2,910,462
aa80655,Rose,2,810,137
aa80656,Rose,2,620,490
aa80657,Rose,1,920,859
aa80658,Rose,2,910,309
aa80659,Rose,1,60,453
aa80660,Rose,2,750,345
aa80661,Rose,2,110,263
aa80662,Rose,2,920,554
aa80663,Rose,2,330,64
aa80664,Rose,2,40,821
aa80665,Rose,2,910,525
aa80666,Rose,2,520,250
aa80667,Rose,1,590,227
aa80668,Rose,2,80,87
aa80669,Rose,2,500,620
aa80670,Rose,2,950,478
aa80671,Rose,2,250,999
aa80672,Rose,1,110,401
aa80673,Rose,1,440,561
aa80674,Rose,2,620,949
aa80675,Rose,2,380,878
aa80676,Rose,2,380,310
aa80677,Rose,1,620,200
aa80678,Rose,2,530,445
aa80679,Rose,2,600,660
aa80680,Rose,1,70,57
aa80681,Rose,1,690,381
aa80682,Rose,2,760,877
aa80683,Rose,1,150,328
aa80684,Rose,1,860,397
aa80685,Rose,1,720,979
aa80686,Rose,1,310,456
aa80687,Rose,2,310,883
aa80688,Rose,1,260,800
aa80689,Rose,1,610,495
aa80690,Rose,1,510,930
aa80691,Rose,1,180,219
aa80692,Rose,1,370,340
aa80693,Rose,1,740,359
aa80694,Rose,1,220,709
aa80695,Rose,2,230,685
aa80696,Rose,1,610,37
aa80697,Rose,2,20,754
aa80698,Rose,1,530,869
aa80699,Rose,2,750,401
aa80700,Rose,1,150,304
aa80701,Rose,2,950,817
aa80702,Rose,2,980,254
aa80703,Rose,1,930,314
aa80704,Rose,2,830,931
aa80705,Rose,1,980,881
aa80706,Rose,2,170,205
aa80707,Rose,1,780,960
aa80708,Rose,1,820,406
aa80709,Rose,1,460,410
aa80710,Rose,1,240,130
aa80711,Rose,1,290,753
aa80712,Rose,1,470,123
aa80713,Rose,2,310,405
aa80714,Rose,2,720,916
aa80715,Rose,2,590,302
aa80716,Rose,2,50,236
aa80717,Rose,1,900,542
